ID,SessionID,StartTime,EndTime,Duration
postprocessAndSetupHandler,36c6867d-4d9e-4288-84ab-0a67e38cb4c5,1698097422,1698097422,0
verifyHandler,36c6867d-4d9e-4288-84ab-0a67e38cb4c5,1698097422,1698097422,0
PostProcessComplete,36c6867d-4d9e-4288-84ab-0a67e38cb4c5,1698097433,1698097433,23
SetupComplete,36c6867d-4d9e-4288-84ab-0a67e38cb4c5,1698097433,1698097469,36098
CompileCircuit,36c6867d-4d9e-4288-84ab-0a67e38cb4c5,1698097433,1698097442,8705
ComputeSetup,36c6867d-4d9e-4288-84ab-0a67e38cb4c5,1698097442,1698097469,27024
ComputeWitness,36c6867d-4d9e-4288-84ab-0a67e38cb4c5,1698097513,1698097513,0
VerifyCircuit,36c6867d-4d9e-4288-84ab-0a67e38cb4c5,1698097513,1698097513,2
