ID,SessionID,StartTime,EndTime,Duration
postprocessAndSetupHandler,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238932,1698238932,0
verifyHandler,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238932,1698238932,0
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238958,25
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238996,38240
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238967,9167
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238967,1698238996,28602
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239026,1698239026,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239026,1698239026,2
postprocessAndSetupHandler,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238932,1698238932,0
verifyHandler,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238932,1698238932,0
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238958,25
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238996,38240
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238967,9167
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238967,1698238996,28602
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239026,1698239026,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239026,1698239026,2
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239028,1698239028,2
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239028,1698239066,38133
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239028,1698239037,9067
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239037,1698239066,28653
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239096,1698239096,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239096,1698239096,3
postprocessAndSetupHandler,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238932,1698238932,0
verifyHandler,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238932,1698238932,0
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238958,25
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238996,38240
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238967,9167
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238967,1698238996,28602
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239026,1698239026,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239026,1698239026,2
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239028,1698239028,2
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239028,1698239066,38133
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239028,1698239037,9067
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239037,1698239066,28653
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239096,1698239096,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239096,1698239096,3
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239098,1698239098,2
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239098,1698239137,38167
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239098,1698239108,9139
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239108,1698239136,28597
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239167,1698239167,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239167,1698239167,2
postprocessAndSetupHandler,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238932,1698238932,0
verifyHandler,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238932,1698238932,0
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238958,25
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238996,38240
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238958,1698238967,9167
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238967,1698238996,28602
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239026,1698239026,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239026,1698239026,2
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239028,1698239028,2
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239028,1698239066,38133
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239028,1698239037,9067
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239037,1698239066,28653
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239096,1698239096,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239096,1698239096,3
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239098,1698239098,2
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239098,1698239137,38167
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239098,1698239108,9139
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239108,1698239136,28597
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239167,1698239167,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239167,1698239167,2
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239169,1698239169,2
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239169,1698239207,38170
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239169,1698239178,9137
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239178,1698239206,28630
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239236,1698239236,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239236,1698239375,139595
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239238,1698239238,2
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239238,1698239276,38177
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239238,1698239247,9161
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239247,1698239276,28619
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239305,1698239305,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239305,-62135596800,0
PostProcessComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239307,1698239307,2
SetupComplete,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239307,1698239345,38396
CompileCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239307,1698239316,9306
ComputeSetup,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239316,1698239345,28668
ComputeWitness,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239375,1698239375,0
VerifyCircuit,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698239375,-62135596800,0
postprocessAndSetupHandler,8f8edac2-a807-4031-bcfc-fe6d1cd3aed3,1698238932,1698238932,0
